,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
104594,104595,Twelfth Night,61.0,3.4.125,FABIAN,"Why, we shall make him mad indeed."
104595,104596,Twelfth Night,62.0,3.4.126,MARIA,The house will be the quieter.
104596,104597,Twelfth Night,63.0,3.4.127,SIR TOBY BELCH,"Come, we'll have him in a dark room and bound. My"
104597,104598,Twelfth Night,63.0,3.4.128,SIR TOBY BELCH,niece is already in the belief that he's mad: we
104598,104599,Twelfth Night,63.0,3.4.129,SIR TOBY BELCH,"may carry it thus, for our pleasure and his penance,"
104599,104600,Twelfth Night,63.0,3.4.130,SIR TOBY BELCH,"till our very pastime, tired out of breath, prompt"
104600,104601,Twelfth Night,63.0,3.4.131,SIR TOBY BELCH,us to have mercy on him: at which time we will
104601,104602,Twelfth Night,63.0,3.4.132,SIR TOBY BELCH,bring the device to the bar and crown thee for a
104602,104603,Twelfth Night,63.0,3.4.133,SIR TOBY BELCH,"finder of madmen. But see, but see."
104603,104604,Twelfth Night,63.0,,SIR TOBY BELCH,Enter SIR ANDREW
104604,104605,Twelfth Night,64.0,3.4.134,FABIAN,More matter for a May morning.
104605,104606,Twelfth Night,65.0,3.4.135,SIR ANDREW,"Here's the challenge, read it: warrant there's"
104606,104607,Twelfth Night,65.0,3.4.136,SIR ANDREW,vinegar and pepper in't.
104607,104608,Twelfth Night,66.0,3.4.137,FABIAN,Is't so saucy?
104608,104609,Twelfth Night,67.0,3.4.138,SIR ANDREW,"Ay, is't, I warrant him: do but read."
104609,104610,Twelfth Night,68.0,3.4.139,SIR TOBY BELCH,Give me.
104610,104611,Twelfth Night,68.0,,SIR TOBY BELCH,Reads
104611,104612,Twelfth Night,68.0,3.4.140,SIR TOBY BELCH,"'Youth, whatsoever thou art, thou art but a scurvy fellow.'"
104612,104613,Twelfth Night,69.0,3.4.141,FABIAN,"Good, and valiant."
104613,104614,Twelfth Night,70.0,3.4.142,SIR TOBY BELCH,"[Reads]  'Wonder not, nor admire not in thy mind,"
104614,104615,Twelfth Night,70.0,3.4.143,SIR TOBY BELCH,"why I do call thee so, for I will show thee no reason for't.'"
104615,104616,Twelfth Night,71.0,3.4.144,FABIAN,"A good note, that keeps you from the blow of the law."
104616,104617,Twelfth Night,72.0,3.4.145,SIR TOBY BELCH,"[Reads]  'Thou comest to the lady Olivia, and in my"
104617,104618,Twelfth Night,72.0,3.4.146,SIR TOBY BELCH,sight she uses thee kindly: but thou liest in thy
104618,104619,Twelfth Night,72.0,3.4.147,SIR TOBY BELCH,"throat, that is not the matter I challenge thee for.'"
104619,104620,Twelfth Night,73.0,3.4.148,FABIAN,"Very brief, and to exceeding good sense--less."
104620,104621,Twelfth Night,74.0,3.4.149,SIR TOBY BELCH,"[Reads]  'I will waylay thee going home, where if it"
104621,104622,Twelfth Night,74.0,3.4.150,SIR TOBY BELCH,"be thy chance to kill me,'--"
104622,104623,Twelfth Night,75.0,3.4.151,FABIAN,Good.
104623,104624,Twelfth Night,76.0,3.4.152,SIR TOBY BELCH,[Reads]  'Thou killest me like a rogue and a villain.'
104624,104625,Twelfth Night,77.0,3.4.153,FABIAN,Still you keep o' the windy side of the law: good.
104625,104626,Twelfth Night,78.0,3.4.154,SIR TOBY BELCH,"[Reads]  'Fare thee well, and God have mercy upon"
104626,104627,Twelfth Night,78.0,3.4.155,SIR TOBY BELCH,"one of our souls! He may have mercy upon mine, but"
104627,104628,Twelfth Night,78.0,3.4.156,SIR TOBY BELCH,"my hope is better, and so look to thyself. Thy"
104628,104629,Twelfth Night,78.0,3.4.157,SIR TOBY BELCH,"friend, as thou usest him, and thy sworn enemy,"
104629,104630,Twelfth Night,78.0,3.4.158,SIR TOBY BELCH,ANDREW AGUECHEEK.
104630,104631,Twelfth Night,78.0,3.4.159,SIR TOBY BELCH,"If this letter move him not, his legs cannot:"
104631,104632,Twelfth Night,78.0,3.4.160,SIR TOBY BELCH,I'll give't him.
104632,104633,Twelfth Night,79.0,3.4.161,MARIA,You may have very fit occasion for't: he is now in
104633,104634,Twelfth Night,79.0,3.4.162,MARIA,"some commerce with my lady, and will by and by depart."
104634,104635,Twelfth Night,80.0,3.4.163,SIR TOBY BELCH,"Go, Sir Andrew: scout me for him at the corner the"
104635,104636,Twelfth Night,80.0,3.4.164,SIR TOBY BELCH,orchard like a bum-baily: so soon as ever thou seest
104636,104637,Twelfth Night,80.0,3.4.165,SIR TOBY BELCH,"him, draw, and, as thou drawest swear horrible, for"
104637,104638,Twelfth Night,80.0,3.4.166,SIR TOBY BELCH,"it comes to pass oft that a terrible oath, with a"
104638,104639,Twelfth Night,80.0,3.4.167,SIR TOBY BELCH,"swaggering accent sharply twanged off, gives manhood"
104639,104640,Twelfth Night,80.0,3.4.168,SIR TOBY BELCH,more approbation than ever proof itself would have
104640,104641,Twelfth Night,80.0,3.4.169,SIR TOBY BELCH,earned him. Away!
104641,104642,Twelfth Night,81.0,3.4.170,SIR ANDREW,"Nay, let me alone for swearing."
104642,104643,Twelfth Night,81.0,,SIR ANDREW,Exit
104643,104644,Twelfth Night,82.0,3.4.171,SIR TOBY BELCH,Now will not I deliver his letter: for the behavior
104644,104645,Twelfth Night,82.0,3.4.172,SIR TOBY BELCH,of the young gentleman gives him out to be of good
104645,104646,Twelfth Night,82.0,3.4.173,SIR TOBY BELCH,"capacity and breeding, his employment between his"
104646,104647,Twelfth Night,82.0,3.4.174,SIR TOBY BELCH,lord and my niece confirms no less: therefore this
104647,104648,Twelfth Night,82.0,3.4.175,SIR TOBY BELCH,"letter, being so excellently ignorant, will breed no"
104648,104649,Twelfth Night,82.0,3.4.176,SIR TOBY BELCH,terror in the youth: he will find it comes from a
104649,104650,Twelfth Night,82.0,3.4.177,SIR TOBY BELCH,"clodpole. But, sir, I will deliver his challenge by"
104650,104651,Twelfth Night,82.0,3.4.178,SIR TOBY BELCH,"word of mouth, set upon Aguecheek a notable report"
104651,104652,Twelfth Night,82.0,3.4.179,SIR TOBY BELCH,"of valour, and drive the gentleman, as I know his"
104652,104653,Twelfth Night,82.0,3.4.180,SIR TOBY BELCH,"youth will aptly receive it, into a most hideous"
104653,104654,Twelfth Night,82.0,3.4.181,SIR TOBY BELCH,"opinion of his rage, skill, fury and impetuosity."
104654,104655,Twelfth Night,82.0,3.4.182,SIR TOBY BELCH,This will so fright them both that they will kill
104655,104656,Twelfth Night,82.0,3.4.183,SIR TOBY BELCH,"one another by the look, like cockatrices."
104656,104657,Twelfth Night,82.0,,SIR TOBY BELCH,"Re-enter OLIVIA, with VIOLA"
104657,104658,Twelfth Night,83.0,3.4.184,FABIAN,Here he comes with your niece: give them way till
104658,104659,Twelfth Night,83.0,3.4.185,FABIAN,"he take leave, and presently after him."
104659,104660,Twelfth Night,84.0,3.4.186,SIR TOBY BELCH,I will meditate the while upon some horrid message
104660,104661,Twelfth Night,84.0,3.4.187,SIR TOBY BELCH,for a challenge.
104661,104662,Twelfth Night,84.0,,SIR TOBY BELCH,"Exeunt SIR TOBY BELCH, FABIAN, and MARIA"
104662,104663,Twelfth Night,85.0,3.4.188,OLIVIA,I have said too much unto a heart of stone
104663,104664,Twelfth Night,85.0,3.4.189,OLIVIA,And laid mine honour too unchary out:
104664,104665,Twelfth Night,85.0,3.4.190,OLIVIA,"There's something in me that reproves my fault,"
104665,104666,Twelfth Night,85.0,3.4.191,OLIVIA,"But such a headstrong potent fault it is,"
104666,104667,Twelfth Night,85.0,3.4.192,OLIVIA,That it but mocks reproof.
104667,104668,Twelfth Night,86.0,3.4.193,VIOLA,With the same 'havior that your passion bears
104668,104669,Twelfth Night,86.0,3.4.194,VIOLA,Goes on my master's grief.
104669,104670,Twelfth Night,87.0,3.4.195,OLIVIA,"Here, wear this jewel for me, 'tis my picture,"
104670,104671,Twelfth Night,87.0,3.4.196,OLIVIA,"Refuse it not, it hath no tongue to vex you,"
104671,104672,Twelfth Night,87.0,3.4.197,OLIVIA,And I beseech you come again to-morrow.
104672,104673,Twelfth Night,87.0,3.4.198,OLIVIA,"What shall you ask of me that I'll deny,"
104673,104674,Twelfth Night,87.0,3.4.199,OLIVIA,That honour saved may upon asking give?
104674,104675,Twelfth Night,88.0,3.4.200,VIOLA,"Nothing but this, your true love for my master."
104675,104676,Twelfth Night,89.0,3.4.201,OLIVIA,How with mine honour may I give him that
104676,104677,Twelfth Night,89.0,3.4.202,OLIVIA,Which I have given to you?
104677,104678,Twelfth Night,90.0,3.4.203,VIOLA,I will acquit you.
104678,104679,Twelfth Night,91.0,3.4.204,OLIVIA,"Well, come again to-morrow: fare thee well:"
104679,104680,Twelfth Night,91.0,3.4.205,OLIVIA,A fiend like thee might bear my soul to hell.
104680,104681,Twelfth Night,91.0,,OLIVIA,Exit
104681,104682,Twelfth Night,91.0,,OLIVIA,Re-enter SIR TOBY BELCH and FABIAN
104682,104683,Twelfth Night,92.0,3.4.206,SIR TOBY BELCH,"Gentleman, God save thee."
104683,104684,Twelfth Night,93.0,3.4.207,VIOLA,"And you, sir."
104684,104685,Twelfth Night,94.0,3.4.208,SIR TOBY BELCH,"That defence thou hast, betake thee to't: of what"
104685,104686,Twelfth Night,94.0,3.4.209,SIR TOBY BELCH,"nature the wrongs are thou hast done him, I know"
104686,104687,Twelfth Night,94.0,3.4.210,SIR TOBY BELCH,"not, but thy intercepter, full of despite, bloody as"
104687,104688,Twelfth Night,94.0,3.4.211,SIR TOBY BELCH,"the hunter, attends thee at the orchard-end:"
104688,104689,Twelfth Night,94.0,3.4.212,SIR TOBY BELCH,"dismount thy tuck, be yare in thy preparation, for"
104689,104690,Twelfth Night,94.0,3.4.213,SIR TOBY BELCH,"thy assailant is quick, skilful and deadly."
104690,104691,Twelfth Night,95.0,3.4.214,VIOLA,"You mistake, sir, I am sure no man hath any quarrel"
104691,104692,Twelfth Night,95.0,3.4.215,VIOLA,to me: my remembrance is very free and clear from
104692,104693,Twelfth Night,95.0,3.4.216,VIOLA,any image of offence done to any man.
104693,104694,Twelfth Night,96.0,3.4.217,SIR TOBY BELCH,"You'll find it otherwise, I assure you: therefore,"
104694,104695,Twelfth Night,96.0,3.4.218,SIR TOBY BELCH,"if you hold your life at any price, betake you to"
104695,104696,Twelfth Night,96.0,3.4.219,SIR TOBY BELCH,"your guard, for your opposite hath in him what"
104696,104697,Twelfth Night,96.0,3.4.220,SIR TOBY BELCH,"youth, strength, skill and wrath can furnish man withal."
104697,104698,Twelfth Night,97.0,3.4.221,VIOLA,"I pray you, sir, what is he?"
104698,104699,Twelfth Night,98.0,3.4.222,SIR TOBY BELCH,"He is knight, dubbed with unhatched rapier and on"
104699,104700,Twelfth Night,98.0,3.4.223,SIR TOBY BELCH,"carpet consideration, but he is a devil in private"
104700,104701,Twelfth Night,98.0,3.4.224,SIR TOBY BELCH,"brawl: souls and bodies hath he divorced three, and"
104701,104702,Twelfth Night,98.0,3.4.225,SIR TOBY BELCH,"his incensement at this moment is so implacable,"
104702,104703,Twelfth Night,98.0,3.4.226,SIR TOBY BELCH,that satisfaction can be none but by pangs of death
104703,104704,Twelfth Night,98.0,3.4.227,SIR TOBY BELCH,"and sepulchre. Hob, nob, is his word, give't or take't."
104704,104705,Twelfth Night,99.0,3.4.228,VIOLA,I will return again into the house and desire some
104705,104706,Twelfth Night,99.0,3.4.229,VIOLA,conduct of the lady. I am no fighter. I have heard
104706,104707,Twelfth Night,99.0,3.4.230,VIOLA,of some kind of men that put quarrels purposely on
104707,104708,Twelfth Night,99.0,3.4.231,VIOLA,"others, to taste their valour: belike this is a man"
104708,104709,Twelfth Night,99.0,3.4.232,VIOLA,of that quirk.
104709,104710,Twelfth Night,100.0,3.4.233,SIR TOBY BELCH,"Sir, no, his indignation derives itself out of a"
104710,104711,Twelfth Night,100.0,3.4.234,SIR TOBY BELCH,"very competent injury: therefore, get you on and"
104711,104712,Twelfth Night,100.0,3.4.235,SIR TOBY BELCH,give him his desire. Back you shall not to the
104712,104713,Twelfth Night,100.0,3.4.236,SIR TOBY BELCH,"house, unless you undertake that with me which with"
104713,104714,Twelfth Night,100.0,3.4.237,SIR TOBY BELCH,"as much safety you might answer him: therefore, on,"
104714,104715,Twelfth Night,100.0,3.4.238,SIR TOBY BELCH,"or strip your sword stark naked, for meddle you"
104715,104716,Twelfth Night,100.0,3.4.239,SIR TOBY BELCH,"must, that's certain, or forswear to wear iron about you."
104716,104717,Twelfth Night,101.0,3.4.240,VIOLA,"This is as uncivil as strange. I beseech you, do me"
104717,104718,Twelfth Night,101.0,3.4.241,VIOLA,"this courteous office, as to know of the knight what"
104718,104719,Twelfth Night,101.0,3.4.242,VIOLA,my offence to him is: it is something of my
104719,104720,Twelfth Night,101.0,3.4.243,VIOLA,"negligence, nothing of my purpose."
104720,104721,Twelfth Night,102.0,3.4.244,SIR TOBY BELCH,"I will do so. Signior Fabian, stay you by this"
104721,104722,Twelfth Night,102.0,3.4.245,SIR TOBY BELCH,gentleman till my return.
104722,104723,Twelfth Night,102.0,,SIR TOBY BELCH,Exit
104723,104724,Twelfth Night,103.0,3.4.246,VIOLA,"Pray you, sir, do you know of this matter?"
104724,104725,Twelfth Night,104.0,3.4.247,FABIAN,"I know the knight is incensed against you, even to a"
104725,104726,Twelfth Night,104.0,3.4.248,FABIAN,"mortal arbitrement, but nothing of the circumstance more."
104726,104727,Twelfth Night,105.0,3.4.249,VIOLA,"I beseech you, what manner of man is he?"
104727,104728,Twelfth Night,106.0,3.4.250,FABIAN,"Nothing of that wonderful promise, to read him by"
104728,104729,Twelfth Night,106.0,3.4.251,FABIAN,"his form, as you are like to find him in the proof"
104729,104730,Twelfth Night,106.0,3.4.252,FABIAN,"of his valour. He is, indeed, sir, the most skilful,"
104730,104731,Twelfth Night,106.0,3.4.253,FABIAN,bloody and fatal opposite that you could possibly
104731,104732,Twelfth Night,106.0,3.4.254,FABIAN,have found in any part of Illyria. Will you walk
104732,104733,Twelfth Night,106.0,3.4.255,FABIAN,towards him? I will make your peace with him if I
104733,104734,Twelfth Night,106.0,3.4.256,FABIAN,can.
104734,104735,Twelfth Night,107.0,3.4.257,VIOLA,I shall be much bound to you for't: I am one that
104735,104736,Twelfth Night,107.0,3.4.258,VIOLA,had rather go with sir priest than sir knight: I
104736,104737,Twelfth Night,107.0,3.4.259,VIOLA,care not who knows so much of my mettle.
104737,104738,Twelfth Night,107.0,,VIOLA,Exeunt
104738,104739,Twelfth Night,107.0,,VIOLA,"Re-enter SIR TOBY BELCH, with SIR ANDREW"
104739,104740,Twelfth Night,108.0,3.4.260,SIR TOBY BELCH,"Why, man, he's a very devil, I have not seen such a"
104740,104741,Twelfth Night,108.0,3.4.261,SIR TOBY BELCH,"firago. I had a pass with him, rapier, scabbard and"
104741,104742,Twelfth Night,108.0,3.4.262,SIR TOBY BELCH,"all, and he gives me the stuck in with such a mortal"
104742,104743,Twelfth Night,108.0,3.4.263,SIR TOBY BELCH,"motion, that it is inevitable, and on the answer, he"
104743,104744,Twelfth Night,108.0,3.4.264,SIR TOBY BELCH,pays you as surely as your feet hit the ground they
104744,104745,Twelfth Night,108.0,3.4.265,SIR TOBY BELCH,step on. They say he has been fencer to the Sophy.
104745,104746,Twelfth Night,109.0,3.4.266,SIR ANDREW,"Pox on't, I'll not meddle with him."
104746,104747,Twelfth Night,110.0,3.4.267,SIR TOBY BELCH,"Ay, but he will not now be pacified: Fabian can"
104747,104748,Twelfth Night,110.0,3.4.268,SIR TOBY BELCH,scarce hold him yonder.
104748,104749,Twelfth Night,111.0,3.4.269,SIR ANDREW,"Plague on't, an I thought he had been valiant and so"
104749,104750,Twelfth Night,111.0,3.4.270,SIR ANDREW,"cunning in fence, I'ld have seen him damned ere I'ld"
104750,104751,Twelfth Night,111.0,3.4.271,SIR ANDREW,"have challenged him. Let him let the matter slip,"
104751,104752,Twelfth Night,111.0,3.4.272,SIR ANDREW,"and I'll give him my horse, grey Capilet."
104752,104753,Twelfth Night,112.0,3.4.273,SIR TOBY BELCH,"I'll make the motion: stand here, make a good show"
104753,104754,Twelfth Night,112.0,3.4.274,SIR TOBY BELCH,on't: this shall end without the perdition of souls.
104754,104755,Twelfth Night,112.0,,SIR TOBY BELCH,Aside
104755,104756,Twelfth Night,112.0,3.4.275,SIR TOBY BELCH,"Marry, I'll ride your horse as well as I ride you."
104756,104757,Twelfth Night,112.0,,SIR TOBY BELCH,Re-enter FABIAN and VIOLA
104757,104758,Twelfth Night,112.0,,SIR TOBY BELCH,To FABIAN
104758,104759,Twelfth Night,112.0,3.4.276,SIR TOBY BELCH,I have his horse to take up the quarrel:
104759,104760,Twelfth Night,112.0,3.4.277,SIR TOBY BELCH,I have persuaded him the youth's a devil.
104760,104761,Twelfth Night,113.0,3.4.278,FABIAN,"He is as horribly conceited of him, and pants and"
104761,104762,Twelfth Night,113.0,3.4.279,FABIAN,"looks pale, as if a bear were at his heels."
104762,104763,Twelfth Night,114.0,3.4.280,SIR TOBY BELCH,"[To VIOLA]  There's no remedy, sir, he will fight"
104763,104764,Twelfth Night,114.0,3.4.281,SIR TOBY BELCH,"with you for's oath sake: marry, he hath better"
104764,104765,Twelfth Night,114.0,3.4.282,SIR TOBY BELCH,"bethought him of his quarrel, and he finds that now"
104765,104766,Twelfth Night,114.0,3.4.283,SIR TOBY BELCH,"scarce to be worth talking of: therefore draw, for"
104766,104767,Twelfth Night,114.0,3.4.284,SIR TOBY BELCH,"the supportance of his vow, he protests he will not hurt you."
104767,104768,Twelfth Night,115.0,3.4.285,VIOLA,[Aside]  Pray God defend me! A little thing would
104768,104769,Twelfth Night,115.0,3.4.286,VIOLA,make me tell them how much I lack of a man.
104769,104770,Twelfth Night,116.0,3.4.287,FABIAN,"Give ground, if you see him furious."
104770,104771,Twelfth Night,117.0,3.4.288,SIR TOBY BELCH,"Come, Sir Andrew, there's no remedy, the gentleman"
104771,104772,Twelfth Night,117.0,3.4.289,SIR TOBY BELCH,"will, for his honour's sake, have one bout with you,"
104772,104773,Twelfth Night,117.0,3.4.290,SIR TOBY BELCH,he cannot by the duello avoid it: but he has
104773,104774,Twelfth Night,117.0,3.4.291,SIR TOBY BELCH,"promised me, as he is a gentleman and a soldier, he"
104774,104775,Twelfth Night,117.0,3.4.292,SIR TOBY BELCH,"will not hurt you. Come on, to't."
104775,104776,Twelfth Night,118.0,3.4.293,SIR ANDREW,"Pray God, he keep his oath!"
104776,104777,Twelfth Night,119.0,3.4.294,VIOLA,"I do assure you, 'tis against my will."
104777,104778,Twelfth Night,119.0,,VIOLA,They draw
104778,104779,Twelfth Night,119.0,,VIOLA,Enter ANTONIO
104779,104780,Twelfth Night,120.0,3.4.295,ANTONIO,Put up your sword. If this young gentleman
104780,104781,Twelfth Night,120.0,3.4.296,ANTONIO,"Have done offence, I take the fault on me:"
104781,104782,Twelfth Night,120.0,3.4.297,ANTONIO,"If you offend him, I for him defy you."
104782,104783,Twelfth Night,121.0,3.4.298,SIR TOBY BELCH,"You, sir! why, what are you?"
104783,104784,Twelfth Night,122.0,3.4.299,ANTONIO,"One, sir, that for his love dares yet do more"
104784,104785,Twelfth Night,122.0,3.4.300,ANTONIO,Than you have heard him brag to you he will.
104785,104786,Twelfth Night,123.0,3.4.301,SIR TOBY BELCH,"Nay, if you be an undertaker, I am for you."
104786,104787,Twelfth Night,123.0,,SIR TOBY BELCH,They draw
104787,104788,Twelfth Night,123.0,,SIR TOBY BELCH,Enter Officers
104788,104789,Twelfth Night,124.0,3.4.302,FABIAN,"O good Sir Toby, hold! here come the officers."
104789,104790,Twelfth Night,125.0,3.4.303,SIR TOBY BELCH,I'll be with you anon.
104790,104791,Twelfth Night,126.0,3.4.304,VIOLA,"Pray, sir, put your sword up, if you please."
104791,104792,Twelfth Night,127.0,3.4.305,SIR ANDREW,"Marry, will I, sir, and, for that I promised you,"
104792,104793,Twelfth Night,127.0,3.4.306,SIR ANDREW,I'll be as good as my word: he will bear you easily
104793,104794,Twelfth Night,127.0,3.4.307,SIR ANDREW,and reins well.
